uid,vad_threshold,vtc_threshold,iou,precision,recall,vtc_dur,vad_dur,tp
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.7,0.5,0.2183,0.2212,0.9433,26666.155,6253.68,5899.298
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.7,0.5,0.3174,0.3344,0.8622,21340.08,8275.472,7135.298
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.7,0.5,0.3299,0.3425,0.8996,14515.99,5526.96,4972.3
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.7,0.5,0.1659,0.1717,0.8312,23332.26,4819.76,4006.084
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.7,0.5,0.2501,0.3157,0.5461,15042.115,8696.976,4749.021
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.7,0.5,0.2321,0.2417,0.8536,20982.975,5942.256,5072.021
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.7,0.5,0.3053,0.3116,0.9382,14306.015,4751.344,4457.687
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.7,0.5,0.2214,0.2295,0.8619,24704.575,6578.704,5670.475
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.7,0.5,0.3153,0.3316,0.8651,21753.495,8336.848,7212.458
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.7,0.5,0.3284,0.3551,0.8136,28465.94,12424.656,10108.966
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.7,0.5,0.3454,0.3576,0.9101,18087.66,7107.072,6467.869
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.7,0.5,0.3687,0.4059,0.8012,20352.05,10310.016,8259.909
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.7,0.5,0.2051,0.2127,0.8515,14429.685,3604.448,3069.128
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.7,0.5,0.1703,0.173,0.9149,22343.615,4226.064,3866.38
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.7,0.5,0.2983,0.3253,0.7821,24457.51,10173.296,7956.604
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.7,0.6,0.4014,0.4154,0.9225,10828.765,4876.304,4498.249
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.7,0.6,0.3042,0.3259,0.8203,12031.235,4779.312,3920.706
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.7,0.6,0.28,0.302,0.7933,20659.005,7863.856,6238.603
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.7,0.6,0.2159,0.2246,0.8479,19608.725,5194.224,4404.259
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.7,0.6,0.26,0.3151,0.5978,15307.57,8067.216,4822.782
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.7,0.6,0.141,0.1456,0.8186,15895.715,2827.104,2314.136
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.7,0.6,0.2414,0.249,0.8876,23812.615,6679.36,5928.435
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.7,0.6,0.2291,0.2383,0.8559,21645.045,6026.688,5158.442
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.7,0.6,0.3167,0.3613,0.7197,14345.615,7201.36,5182.626
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.7,0.6,0.2771,0.29,0.862,22607.515,7604.72,6555.475
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.7,0.6,0.148,0.1541,0.7889,15055.015,2940.0,2319.411
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.7,0.6,0.346,0.3528,0.9475,12281.18,4572.832,4332.567
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.7,0.6,0.3328,0.3893,0.6966,13326.72,7446.848,5187.559
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.7,0.6,0.2748,0.2944,0.8049,26086.045,9540.192,7678.82
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.7,0.6,0.1634,0.1737,0.7338,9878.84,2338.432,1715.974
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.7,0.6,0.283,0.3278,0.6745,16477.155,8007.072,5400.529
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.7,0.6,0.2793,0.2967,0.8262,19290.315,6927.504,5723.432
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.7,0.6,0.3035,0.3151,0.8925,11900.87,4201.2,3749.425
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.7,0.6,0.2862,0.3222,0.7193,21417.84,9593.216,6900.569
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.7,0.6,0.3056,0.3382,0.7606,14025.06,6236.0,4742.86
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.7,0.6,0.3671,0.4118,0.7719,15099.37,8056.048,6218.156
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.7,0.6,0.3218,0.3416,0.8472,22981.63,9266.72,7850.506
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.7,0.6,0.2533,0.4013,0.4071,4755.845,4688.656,1908.667
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.7,0.6,0.2798,0.31,0.742,22442.255,9375.232,6956.67
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.7,0.6,0.155,0.1734,0.5935,11107.7,3245.952,1926.621
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.7,0.6,0.3443,0.3596,0.89,14896.42,6018.592,5356.265
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.7,0.6,0.3957,0.4235,0.8577,16679.755,8235.088,7063.122
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.7,0.6,0.2615,0.2949,0.6979,15975.36,6751.488,4711.696
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.7,0.6,0.2134,0.2227,0.8362,19103.645,5087.856,4254.679
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.7,0.6,0.1526,0.2189,0.3351,5743.685,3752.592,1257.373
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.7,0.6,0.2765,0.2931,0.83,14109.625,4982.768,4135.91
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.7,0.6,0.2106,0.2201,0.8297,16697.99,4430.688,3676.038
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.7,0.6,0.3494,0.3741,0.8412,10442.36,4643.392,3906.073
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.7,0.6,0.2362,0.2466,0.8489,9615.515,2793.504,2371.286
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.7,0.6,0.2342,0.2518,0.7702,20632.85,6744.544,5194.824
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.7,0.6,0.2222,0.236,0.7916,16528.495,4927.328,3900.413
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.7,0.6,0.39,0.4132,0.8739,27160.325,12842.32,11223.276
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.7,0.6,0.2469,0.2525,0.9183,22747.315,6253.68,5743.027
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.7,0.6,0.3407,0.3695,0.8135,18217.875,8275.472,6732.108
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.7,0.6,0.3643,0.3839,0.8772,12630.425,5526.96,4848.425
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.7,0.6,0.1851,0.1951,0.7828,19336.085,4819.76,3772.706
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.7,0.6,0.2626,0.3505,0.5115,12692.475,8696.976,4448.557
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.7,0.6,0.2513,0.2677,0.8048,17866.635,5942.256,4782.136
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.7,0.6,0.3434,0.3549,0.9141,12238.245,4751.344,4343.011
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.7,0.6,0.2506,0.2649,0.8226,20426.26,6578.704,5411.898
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.7,0.6,0.338,0.3647,0.8217,18780.71,8336.848,6850.133
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.7,0.6,0.3409,0.3883,0.7364,23566.58,12424.656,9149.805
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.7,0.6,0.3691,0.3918,0.8647,15687.545,7107.072,6145.756
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.7,0.6,0.3883,0.4423,0.761,17740.68,10310.016,7846.021
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.7,0.6,0.2359,0.2491,0.816,11806.25,3604.448,2941.338
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.7,0.6,0.1847,0.1902,0.863,19170.675,4226.064,3647.147
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.7,0.6,0.3087,0.3543,0.7055,20256.1,10173.296,7177.039
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.7,0.7,0.4371,0.4625,0.8882,9363.835,4876.304,4331.115
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.7,0.7,0.3353,0.3732,0.7678,9834.575,4779.312,3669.784
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.7,0.7,0.3072,0.3448,0.7382,16835.89,7863.856,5805.066
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.7,0.7,0.2513,0.2693,0.7893,15221.38,5194.224,4099.545
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.7,0.7,0.2743,0.3585,0.5387,12122.0,8067.216,4345.983
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.7,0.7,0.1763,0.1868,0.758,11469.835,2827.104,2143.0
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.7,0.7,0.2695,0.285,0.832,19496.68,6679.36,5557.248
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.7,0.7,0.26,0.2771,0.8084,17583.75,6026.688,4872.248
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.7,0.7,0.3419,0.4082,0.6779,11960.88,7201.36,4881.849
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.7,0.7,0.3052,0.3337,0.7811,17798.875,7604.72,5940.049
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.7,0.7,0.1732,0.1854,0.7241,11480.99,2940.0,2128.884
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.7,0.7,0.3842,0.3973,0.9214,10605.735,4572.832,4213.252
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.7,0.7,0.3477,0.4307,0.6432,11120.45,7446.848,4789.874
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.7,0.7,0.2961,0.3286,0.7494,21758.17,9540.192,7149.797
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.7,0.7,0.1945,0.2156,0.6649,7211.25,2338.432,1554.768
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.7,0.7,0.2825,0.3556,0.5785,13024.585,8007.072,4632.129
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.7,0.7,0.3079,0.3396,0.7672,15649.405,6927.504,5314.722
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.7,0.7,0.3542,0.3795,0.8415,9315.46,4201.2,3535.179
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.7,0.7,0.3025,0.3659,0.6356,16662.44,9593.216,6097.596
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.7,0.7,0.3226,0.379,0.6844,11259.54,6236.0,4267.679
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.7,0.7,0.3802,0.452,0.7052,12567.43,8056.048,5681.036
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.7,0.7,0.3474,0.3855,0.7786,18717.315,9266.72,7215.142
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.7,0.7,0.2609,0.4617,0.3749,3807.455,4688.656,1757.823
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.7,0.7,0.2944,0.3486,0.6542,17595.595,9375.232,6133.558
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.7,0.7,0.1729,0.2044,0.5288,8396.845,3245.952,1716.406
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.7,0.7,0.3748,0.4057,0.8313,12331.71,6018.592,5003.029
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.7,0.7,0.411,0.458,0.8004,14391.655,8235.088,6591.337
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.7,0.7,0.2813,0.3397,0.6206,12332.75,6751.488,4189.953
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.7,0.7,0.246,0.2657,0.7692,14730.58,5087.856,3913.393
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.7,0.7,0.1613,0.2632,0.2942,4194.92,3752.592,1104.079
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.7,0.7,0.3152,0.3484,0.7678,10981.725,4982.768,3825.937
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.7,0.7,0.2535,0.2727,0.7819,12702.155,4430.688,3464.427
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.7,0.7,0.3831,0.4259,0.7919,8632.275,4643.392,3676.916
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.7,0.7,0.2801,0.3029,0.7884,7270.81,2793.504,2202.371
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.7,0.7,0.2616,0.295,0.6983,15966.675,6744.544,4709.833
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.7,0.7,0.2563,0.2826,0.7338,12793.025,4927.328,3615.541
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.7,0.7,0.4124,0.4589,0.8027,22460.84,12842.32,10308.017
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.7,0.7,0.289,0.3009,0.8793,18272.175,6253.68,5498.674
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.7,0.7,0.3627,0.4139,0.7455,14904.28,8275.472,6168.971
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.7,0.7,0.3985,0.4319,0.8378,10721.855,5526.96,4630.25
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.7,0.7,0.2088,0.2276,0.7166,15174.915,4819.76,3453.745
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.7,0.7,0.2701,0.3918,0.4651,10324.36,8696.976,4045.28
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.7,0.7,0.2742,0.3041,0.7361,14384.6,5942.256,4373.888
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.7,0.7,0.3845,0.4072,0.8734,10191.045,4751.344,4149.814
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.7,0.7,0.2858,0.3124,0.7703,16222.37,6578.704,5067.667
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.7,0.7,0.3609,0.4072,0.7605,15572.085,8336.848,6340.191
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.7,0.7,0.345,0.4273,0.6419,18665.795,12424.656,7975.169
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.7,0.7,0.3906,0.4337,0.7972,13064.15,7107.072,5665.457
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.7,0.7,0.4064,0.4863,0.7122,15098.58,10310.016,7342.499
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.7,0.7,0.2811,0.3063,0.7741,9109.69,3604.448,2790.069
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.7,0.7,0.2152,0.2281,0.7927,14688.365,4226.064,3350.142
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.7,0.7,0.3157,0.3926,0.6171,15989.84,10173.296,6278.372
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.7,0.8,0.4711,0.5245,0.8222,7643.735,4876.304,4009.468
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.7,0.8,0.3657,0.4377,0.6896,7529.23,4779.312,3295.82
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.7,0.8,0.3381,0.4105,0.6571,12587.23,7863.856,5167.48
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.7,0.8,0.2935,0.3383,0.689,10577.57,5194.224,3578.694
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.7,0.8,0.2861,0.4249,0.4669,8865.535,8067.216,3766.832
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.7,0.8,0.2263,0.2561,0.6603,7289.7,2827.104,1866.64
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.7,0.8,0.302,0.3374,0.7423,14694.37,6679.36,4957.945
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.7,0.8,0.2985,0.3372,0.7221,12903.78,6026.688,4351.75
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.7,0.8,0.3637,0.4705,0.6158,9424.265,7201.36,4434.321
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.7,0.8,0.3277,0.3947,0.6588,12693.045,7604.72,5010.079
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.7,0.8,0.2169,0.2487,0.6285,7428.475,2940.0,1847.817
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.7,0.8,0.4276,0.4557,0.8741,8771.915,4572.832,3997.212
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.7,0.8,0.3554,0.488,0.5667,8646.81,7446.848,4219.816
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.7,0.8,0.325,0.3837,0.68,16907.66,9540.192,6487.732
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.7,0.8,0.2449,0.2986,0.5765,4515.665,2338.432,1348.154
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.7,0.8,0.2796,0.418,0.4577,8766.525,8007.072,3664.664
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.7,0.8,0.3407,0.4059,0.6797,11600.945,6927.504,4708.359
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.7,0.8,0.4052,0.4676,0.7524,6760.44,4201.2,3161.116
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.7,0.8,0.3121,0.4347,0.5252,11589.025,9593.216,5037.904
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.7,0.8,0.3341,0.4422,0.5775,8144.61,6236.0,3601.564
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.7,0.8,0.3796,0.5052,0.6043,9637.37,8056.048,4868.439
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.7,0.8,0.3739,0.4506,0.6872,14130.72,9266.72,6367.691
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.7,0.8,0.2531,0.5365,0.3239,2831.14,4688.656,1518.777
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.7,0.8,0.303,0.4098,0.5377,12302.535,9375.232,5041.531
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.7,0.8,0.1949,0.2537,0.4569,5844.955,3245.952,1482.931
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.7,0.8,0.4018,0.47,0.7345,9405.895,6018.592,4420.954
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.7,0.8,0.4176,0.5048,0.7073,11539.305,8235.088,5824.861
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.7,0.8,0.3163,0.4512,0.514,7690.22,6751.488,3470.147
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.7,0.8,0.2903,0.3386,0.6708,10080.31,5087.856,3412.77
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.7,0.8,0.1668,0.3329,0.2506,2824.85,3752.592,940.441
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.7,0.8,0.3533,0.4312,0.6616,7644.96,4982.768,3296.634
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.7,0.8,0.3229,0.375,0.6992,8261.47,4430.688,3097.888
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.7,0.8,0.4109,0.4934,0.7107,6688.73,4643.392,3300.184
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.7,0.8,0.3264,0.3823,0.6905,5044.955,2793.504,1928.805
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.7,0.8,0.2912,0.3637,0.5935,11005.075,6744.544,4002.969
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.7,0.8,0.2935,0.351,0.6419,9011.735,4927.328,3163.098
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.7,0.8,0.4247,0.5227,0.6938,17044.035,12842.32,8909.365
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.7,0.8,0.3504,0.3802,0.8174,13446.285,6253.68,5111.826
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.7,0.8,0.3808,0.4808,0.6468,11133.78,8275.472,5352.901
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.7,0.8,0.431,0.4943,0.7711,8622.1,5526.96,4261.705
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.7,0.8,0.2418,0.2846,0.6165,10439.365,4819.76,2971.319
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.7,0.8,0.2648,0.448,0.3931,7630.825,8696.976,3418.741
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.7,0.8,0.3044,0.3683,0.6368,10273.925,5942.256,3784.102
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.7,0.8,0.4273,0.4792,0.7977,7908.235,4751.344,3789.947
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.7,0.8,0.3225,0.3773,0.6891,12014.43,6578.704,4533.643
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.7,0.8,0.38,0.4706,0.6638,11759.83,8336.848,5533.772
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.7,0.8,0.3361,0.487,0.5203,13275.435,12424.656,6465.043
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.7,0.8,0.3992,0.4905,0.6821,9883.555,7107.072,4847.552
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.7,0.8,0.4178,0.5449,0.6417,12142.23,10310.016,6615.929
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.7,0.8,0.3393,0.396,0.7035,6403.485,3604.448,2535.681
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.7,0.8,0.3697,0.4442,0.688,6545.325,4226.064,2907.552
